RowID,SourceFile,Scenario,Label,AttackFamily,BinaryLabel,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Source IP,Source Port,Destination IP,Context Destination Port,Protocol,Timestamp
111937,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,BENIGN,BENIGN,0,443.0,1.17660856e+08,14.0,14.0,932.0,4735.0,317.0,0.0,66.57143,98.05078,2896.0,0.0,338.2143,791.19763,48.163853,0.2379721,4.3578095e+06,1.57e+07,5.89e+07,3.0,1.18e+08,9.050835e+06,2.2e+07,5.89e+07,21.0,1.18e+08,9.048916e+06,2.21e+07,5.9e+07,3.0,0.0,0.0,0.0,0.0,456.0,456.0,0.11898605,0.11898605,0.0,2896.0,195.41379,561.2161,314963.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,202.39285,66.57143,338.2143,0.0,0.0,0.0,0.0,0.0,0.0,14.0,932.0,14.0,4735.0,29200.0,70.0,7.0,32.0,115460.5,66307.52,162347.0,68574.0,5.87e+07,344320.0,5.89e+07,5.85e+07,192.168.10.12-72.30.2.182-60604-443-6,192.168.10.12,60604.0,72.30.2.182,443.0,6.0,4/7/2017 11:38
487387,Wednesday-workingHours.pcap_ISCX.csv,wednesday-workinghours,BENIGN,BENIGN,0,443.0,1.18628584e+08,65.0,78.0,8951.0,90199.0,1819.0,0.0,137.70769,415.32333,2836.0,0.0,1156.3975,761.9754,835.80194,1.205443,835412.56,2.6988478e+06,1e+07,0.0,1.19e+08,1.8535716e+06,3.8089292e+06,1e+07,0.0,1.14e+08,1.4794072e+06,3.5247432e+06,1e+07,1.0,0.0,0.0,0.0,0.0,2088.0,2504.0,0.54792863,0.6575144,0.0,2836.0,688.5417,806.5115,650460.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,693.3566,137.70769,1156.3975,0.0,0.0,0.0,0.0,0.0,0.0,65.0,8951.0,78.0,90199.0,29200.0,549.0,10.0,32.0,345335.28,1.02309506e+06,3.430083e+06,36608.0,1e+07,947.6416,1e+07,1e+07,172.217.11.2-192.168.10.17-443-38659-6,192.168.10.17,38659.0,172.217.11.2,443.0,6.0,5/7/2017 4:05
151486,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,BENIGN,BENIGN,0,51751.0,47.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,255319.16,42553.19,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21276.596,21276.596,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,21.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.8-212.224.66.6-51751-80-6,212.224.66.6,80.0,192.168.10.8,51751.0,6.0,6/7/2017 12:00
178304,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,friday-workinghours-afternoon-ddos,DDoS,DDoS,1,80.0,5.788931e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.145843,0.6909739,1.9296436e+06,3.3413732e+06,5.787929e+06,1.0,5.788931e+06,1.9296436e+06,3.3413732e+06,5.787929e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.6909739,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1002.0,0.0,1002.0,1002.0,5.787929e+06,0.0,5.787929e+06,5.787929e+06,172.16.0.1-192.168.10.50-61421-80-6,172.16.0.1,61421.0,192.168.10.50,80.0,6.0,7/7/2017 4:14
489717,Wednesday-workingHours.pcap_ISCX.csv,wednesday-workinghours,BENIGN,BENIGN,0,443.0,1.06199944e+08,17.0,19.0,1555.0,510.0,786.0,0.0,91.47059,188.62534,70.0,0.0,26.842106,27.105274,19.444454,0.33898324,3.0342842e+06,1.13e+07,5.85e+07,3.0,1.06e+08,6.6374965e+06,1.62e+07,5.86e+07,18.0,1.06e+08,5.895652e+06,1.54e+07,5.85e+07,3.0,1.0,0.0,0.0,0.0,544.0,608.0,0.16007541,0.17890781,0.0,786.0,57.054054,131.24382,17224.941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.63889,91.47059,26.842106,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1555.0,19.0,510.0,329.0,448.0,9.0,32.0,315240.0,219671.61,514928.0,79937.0,3.51e+07,2.19e+07,5.85e+07,1.52e+07,172.217.10.228-192.168.10.12-443-39258-6,192.168.10.12,39258.0,172.217.10.228,443.0,6.0,5/7/2017 4:09
186665,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,thursday-workinghours-afternoon-infilteration,BENIGN,BENIGN,0,80.0,3.0251304e+07,6.0,6.0,598.0,1259.0,598.0,0.0,99.666664,244.13248,1259.0,0.0,209.83333,513.9846,61.385784,0.3966771,2.7501185e+06,4.6035965e+06,1e+07,39.0,2.04e+07,4.0794585e+06,5.471416e+06,1.01e+07,131.0,3.01e+07,6.02528e+06,5.4449215e+06,1.01e+07,1901.0,0.0,0.0,0.0,0.0,200.0,200.0,0.19833855,0.19833855,0.0,1259.0,142.84616,373.8783,139784.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,154.75,99.666664,209.83333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,598.0,6.0,1259.0,29200.0,123.0,1.0,32.0,188500.0,90088.234,252202.0,124798.0,1e+07,18466.8,1e+07,9.997088e+06,192.168.10.19-195.154.148.3-58851-80-6,192.168.10.19,58851.0,195.154.148.3,80.0,6.0,6/7/2017 3:31
160277,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,friday-workinghours-afternoon-ddos,DDoS,DDoS,1,80.0,9.79047e+07,8.0,5.0,56.0,11607.0,20.0,0.0,7.0,5.656854,5840.0,0.0,2321.4,3173.3738,119.126045,0.13278218,8.1587255e+06,2.63e+07,9.16e+07,3.0,9.78e+07,1.4e+07,3.43e+07,9.16e+07,3.0,76719.0,19179.75,37679.984,75697.0,14.0,0.0,0.0,0.0,0.0,172.0,112.0,0.08171211,0.051070068,0.0,5840.0,833.5,2103.1155,4.423095e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.61536,7.0,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,20.0,4987.0,0.0,4987.0,4987.0,4.89e+07,6.04e+07,9.16e+07,6.18381e+06,172.16.0.1-192.168.10.50-61638-80-6,172.16.0.1,61638.0,192.168.10.50,80.0,6.0,7/7/2017 4:12
40729,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,friday-workinghours-afternoon-portscan,BENIGN,BENIGN,0,54976.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.064,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,16129.032,16129.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,972.0,245.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.16-23.210.202.42-54976-80-6,23.210.202.42,80.0,192.168.10.16,54976.0,6.0,7/7/2017 1:57
81686,Friday-WorkingHours-Morning.pcap_ISCX.csv,friday-workinghours-morning,Bot,Bot,1,8080.0,75708.0,4.0,3.0,207.0,134.0,195.0,0.0,51.75,95.54188,128.0,0.0,44.666668,72.23111,4504.1475,92.4605,12618.0,29920.451,73690.0,52.0,75708.0,25236.0,43109.16,75013.0,52.0,74349.0,37174.5,51640.715,73690.0,659.0,0.0,0.0,0.0,0.0,92.0,72.0,52.834576,39.62593,0.0,195.0,42.625,75.57577,5711.6963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.714287,51.75,44.666668,0.0,0.0,0.0,0.0,0.0,0.0,4.0,207.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.15-205.174.165.73-52239-8080-6,192.168.10.15,52239.0,205.174.165.73,8080.0,6.0,7/7/2017 10:22
112952,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,BENIGN,BENIGN,0,53.0,52764.0,2.0,2.0,72.0,170.0,36.0,36.0,36.0,0.0,85.0,85.0,85.0,0.0,4586.4604,75.809265,17588.0,30459.846,52760.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,37.904633,37.904633,36.0,85.0,55.6,26.838406,720.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5,36.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,170.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.17-53-53219-17,192.168.10.17,53219.0,192.168.10.3,53.0,17.0,6/7/2017 11:07
266815,Wednesday-workingHours.pcap_ISCX.csv,wednesday-workinghours,DoS Hulk,DoS,1,80.0,8.566621e+07,7.0,7.0,437.0,11595.0,413.0,0.0,62.42857,154.61334,5792.0,0.0,1656.4286,2120.7322,140.45212,0.163425,6.5897085e+06,2.37e+07,8.55e+07,5.0,8.55e+07,1.43e+07,3.49e+07,8.55e+07,5.0,8.57e+07,1.43e+07,3.49e+07,8.55e+07,14.0,0.0,0.0,0.0,0.0,184.0,232.0,0.0817125,0.0817125,0.0,5792.0,802.5333,1619.1085,2.6215125e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,859.8571,62.42857,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,7.0,437.0,7.0,11595.0,0.0,235.0,4.0,20.0,10029.0,0.0,10029.0,10029.0,8.55e+07,0.0,8.55e+07,8.55e+07,172.16.0.1-192.168.10.50-40374-80-6,172.16.0.1,40374.0,192.168.10.50,80.0,6.0,5/7/2017 10:56
198882,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,SSH-Patator,Brute Force,1,22.0,1.3272971e+07,21.0,32.0,2008.0,2745.0,640.0,0.0,95.61905,140.04517,976.0,0.0,85.78125,220.24059,358.09616,3.9930773,255249.44,693734.06,2.610259e+06,3.0,1.13e+07,566866.4,1.0002231e+06,2.66474e+06,335.0,1.33e+07,428155.44,861248.8,2.610259e+06,3.0,0.0,0.0,0.0,0.0,680.0,1032.0,1.5821627,2.4109147,0.0,976.0,88.01852,189.59027,35944.473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,89.679245,95.61905,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2008.0,32.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-50196-22-6,172.16.0.1,50196.0,192.168.10.50,22.0,6.0,4/7/2017 2:49
217235,Monday-WorkingHours.pcap_ISCX.csv,monday-workinghours,BENIGN,BENIGN,0,53.0,31027.0,1.0,1.0,51.0,275.0,51.0,51.0,51.0,0.0,275.0,275.0,275.0,0.0,10506.978,64.459984,31027.0,0.0,31027.0,31027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,32.229992,32.229992,51.0,275.0,125.666664,129.32646,16725.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188.5,51.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,275.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.1-192.168.10.3-53-61893-17,192.168.10.3,61893.0,192.168.10.1,53.0,17.0,03/07/2017 01:35:03
21066,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,friday-workinghours-afternoon-portscan,BENIGN,BENIGN,0,53.0,24499.0,2.0,2.0,64.0,330.0,32.0,32.0,32.0,0.0,165.0,165.0,165.0,0.0,16082.289,163.27197,8166.3335,14141.04,24495.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,81.63599,81.63599,32.0,165.0,85.2,72.8471,5306.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.5,32.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,330.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.19-53-39987-17,192.168.10.19,39987.0,192.168.10.3,53.0,17.0,7/7/2017 1:36
36141,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,FTP-Patator,Brute Force,1,21.0,216.0,2.0,1.0,14.0,0.0,14.0,0.0,7.0,9.899495,0.0,0.0,0.0,0.0,64814.816,13888.889,108.0,31.112698,130.0,86.0,216.0,216.0,0.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,20.0,9259.259,4629.6294,0.0,14.0,7.0,8.082904,65.333336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,229.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-56572-21-6,172.16.0.1,56572.0,192.168.10.50,21.0,6.0,4/7/2017 9:53
68410,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,thursday-workinghours-afternoon-infilteration,Infiltration,Infiltration,1,444.0,2030.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5911.33,985.2217,2030.0,0.0,2030.0,2030.0,2030.0,2030.0,0.0,2030.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,985.2217,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,255.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.8-205.174.165.73-53966-444-6,192.168.10.8,53966.0,205.174.165.73,444.0,6.0,6/7/2017 2:19
426503,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,BENIGN,BENIGN,0,53.0,187.0,2.0,2.0,62.0,94.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,834224.6,21390.375,62.333332,67.00249,135.0,3.0,49.0,49.0,0.0,49.0,49.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,10695.1875,10695.1875,31.0,47.0,37.4,8.763561,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.75,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,94.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.9-53-49774-17,192.168.10.9,49774.0,192.168.10.3,53.0,17.0,4/7/2017 9:45
131757,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,friday-workinghours-afternoon-portscan,BENIGN,BENIGN,0,54812.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,1.3333334e+06,333333.34,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,166666.67,166666.67,2.0,6.0,4.6666665,2.309401,5.3333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,1024.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-54812-4321-6,192.168.10.50,4321.0,172.16.0.1,54812.0,6.0,7/7/2017 2:52
212888,Tuesday-WorkingHours.pcap_ISCX.csv,tuesday-workinghours,BENIGN,BENIGN,0,53.0,50397.0,1.0,1.0,77.0,159.0,77.0,77.0,77.0,0.0,159.0,159.0,159.0,0.0,4682.8184,39.684902,50397.0,0.0,50397.0,50397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.842451,19.842451,77.0,159.0,104.333336,47.342724,2241.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.5,77.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,159.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.1-192.168.10.3-53-61709-17,192.168.10.3,61709.0,192.168.10.1,53.0,17.0,4/7/2017 2:32
173428,Friday-WorkingHours-Morning.pcap_ISCX.csv,friday-workinghours-morning,Bot,Bot,1,8080.0,997474.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18.045584,6.0151944,199494.8,272249.56,498588.0,615.0,996698.0,498349.0,1223.2947,499214.0,497484.0,996859.0,498429.5,1321.5825,499364.0,497495.0,0.0,0.0,0.0,0.0,92.0,60.0,3.0075972,3.0075972,0.0,6.0,2.5714285,3.207135,10.285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.8-205.174.165.73-4568-8080-6,192.168.10.8,4568.0,205.174.165.73,8080.0,6.0,7/7/2017 11:57
182920,Friday-WorkingHours-Morning.pcap_ISCX.csv,friday-workinghours-morning,BENIGN,BENIGN,0,51510.0,1.0,2.0,0.0,247.0,0.0,216.0,31.0,123.5,130.81476,0.0,0.0,0.0,0.0,2.47e+08,2e+06,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,2e+06,0.0,31.0,216.0,154.33333,106.8098,11408.333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,231.5,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,247.0,0.0,0.0,60.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.241.242.143-192.168.10.5-443-51510-6,173.241.242.143,443.0,192.168.10.5,51510.0,6.0,7/7/2017 12:14
58601,Monday-WorkingHours.pcap_ISCX.csv,monday-workinghours,BENIGN,BENIGN,0,443.0,1.573886e+06,6.0,7.0,2078.0,967.0,1510.0,0.0,346.33334,605.03046,776.0,0.0,138.14285,287.2725,1934.7018,8.25981,131157.17,417301.8,1.455382e+06,1.0,48326.0,9665.2,12743.694,23665.0,218.0,1.550346e+06,258391.0,586665.44,1.455382e+06,1.0,0.0,0.0,0.0,0.0,200.0,232.0,3.81222,4.4475904,0.0,1510.0,217.5,439.96848,193572.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,234.23077,346.33334,138.14285,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2078.0,7.0,967.0,29200.0,65.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.101.208.166-192.168.10.12-443-39346-6,192.168.10.12,39346.0,151.101.208.166,443.0,6.0,03/07/2017 10:21:14
28486,Friday-WorkingHours-Morning.pcap_ISCX.csv,friday-workinghours-morning,BENIGN,BENIGN,0,52446.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.164,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10204.082,10204.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,391.0,360.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.217.10.130-192.168.10.19-443-52446-6,172.217.10.130,443.0,192.168.10.19,52446.0,6.0,7/7/2017 9:39
89345,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,friday-workinghours-afternoon-portscan,PortScan,Port Scan,1,32771.0,13.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,615384.6,153846.16,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,76923.08,76923.08,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-45371-32771-6,172.16.0.1,45371.0,192.168.10.50,32771.0,6.0,7/7/2017 2:51
205656,Monday-WorkingHours.pcap_ISCX.csv,monday-workinghours,BENIGN,BENIGN,0,53.0,31447.0,4.0,4.0,176.0,428.0,44.0,44.0,44.0,0.0,107.0,107.0,107.0,0.0,19206.92,254.39629,4492.4287,11773.932,31193.0,3.0,31275.0,10425.0,18051.434,31269.0,3.0,251.0,83.666664,102.27577,199.0,4.0,0.0,0.0,0.0,0.0,128.0,128.0,127.19814,127.19814,44.0,107.0,72.0,33.203915,1102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,44.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.0,4.0,428.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.5-53-50147-17,192.168.10.5,50147.0,192.168.10.3,53.0,17.0,03/07/2017 10:07:05
5431,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,thursday-workinghours-morning-webattacks,BENIGN,BENIGN,0,53.0,23342.0,1.0,1.0,57.0,142.0,57.0,57.0,57.0,0.0,142.0,142.0,142.0,0.0,8525.405,85.682465,23342.0,0.0,23342.0,23342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,42.841232,42.841232,57.0,142.0,85.333336,49.07477,2408.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,57.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,142.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.1-192.168.10.3-53-60845-17,192.168.10.3,60845.0,192.168.10.1,53.0,17.0,6/7/2017 9:08
81008,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,thursday-workinghours-afternoon-infilteration,BENIGN,BENIGN,0,53.0,597.0,1.0,1.0,78.0,143.0,78.0,78.0,78.0,0.0,143.0,143.0,143.0,0.0,370184.25,3350.0837,597.0,0.0,597.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,1675.0419,1675.0419,78.0,143.0,99.666664,37.527767,1408.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.5,78.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,1.0,143.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.1-192.168.10.3-53-60362-17,192.168.10.3,60362.0,192.168.10.1,53.0,17.0,6/7/2017 2:33
410854,Wednesday-workingHours.pcap_ISCX.csv,wednesday-workinghours,BENIGN,BENIGN,0,443.0,1.1793894e+08,14.0,13.0,1353.0,851.0,517.0,0.0,96.64286,163.31404,346.0,0.0,65.46154,94.6226,18.687635,0.22893201,4.5361135e+06,1.57e+07,5.81e+07,0.0,1.18e+08,9.072227e+06,2.17e+07,5.81e+07,4.0,1.18e+08,9.808654e+06,2.26e+07,5.81e+07,1.0,0.0,0.0,0.0,0.0,292.0,272.0,0.11870548,0.11022652,0.0,517.0,78.71429,131.53647,17301.842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.62963,96.64286,65.46154,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1353.0,13.0,851.0,8192.0,360.0,13.0,20.0,879719.0,912016.44,1.524612e+06,234826.0,5.8e+07,146616.47,5.81e+07,5.79e+07,172.217.6.195-192.168.10.8-443-56078-6,192.168.10.8,56078.0,172.217.6.195,443.0,6.0,5/7/2017 2:18
